InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
505833,71053,WHITE METAL LANTERN,6,2011-09-22 16:49:00,1.25,,Australia
505833,84406B,CREAM CUPID HEARTS COAT HANGER,12,2010-10-20 10:29:00,12.75,15941,Sweden
505834,84879,ASSORTED COLOUR BIRD ORNAMENT,11,2011-08-05 15:31:00,18.9,14081,Portugal
505834,71053,WHITE METAL LANTERN,8,2010-08-08 14:09:00,1.25,12348,Switzerland
505834,TEST001,TEST PRODUCT,17,2010-05-17 16:05:00,5.95,15646,Spain
505835,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-02-05 22:00:00,18.9,,Netherlands
505835,22423,REGENCY CAKESTAND 3 TIER,1,2010-01-23 19:10:00,3.75,16444,Switzerland
505835,22423,REGENCY CAKESTAND 3 TIER,14,2010-11-30 21:04:00,3.75,12488,Portugal
505836,71053,WHITE METAL LANTERN,17,2011-07-11 22:25:00,0.85,17683,Australia
505836,85099B,JUMBO BAG RED RETROSPOT,11,2010-08-25 15:00:00,12.75,17174,Australia
505836,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2010-12-01 21:56:00,0.85,,Portugal
505837,M,MANUAL,5,2011-06-02 22:38:00,3.75,15288,Switzerland
505837,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-03-30 20:19:00,24.5,12825,United Kingdom
505837,84406B,CREAM CUPID HEARTS COAT HANGER,8,2010-03-30 11:59:00,39.9,17125,France
505838,84406B,CREAM CUPID HEARTS COAT HANGER,5,2010-11-19 18:54:00,8.5,17916,Portugal
505838,71053,WHITE METAL LANTERN,-7,2010-07-19 08:57:00,8.5,,Australia
505838,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2011-03-03 12:38:00,5.95,15392,Netherlands
505839,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,2011-07-30 21:11:00,1.25,12937,Spain
505839,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2010-03-24 10:43:00,0.85,15494,Belgium
505839,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2010-03-13 20:12:00,2.1,15356,United Kingdom
505840,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,2010-12-08 20:15:00,1.25,,Switzerland
505840,84406B,CREAM CUPID HEARTS COAT HANGER,18,2011-04-05 19:55:00,39.9,17988,Germany
505840,DOT,DOTCOM POSTAGE,17,2010-11-08 18:49:00,2.1,13908,Australia
505841,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2011-09-03 19:28:00,3.75,14358,Portugal
505841,22720,SET OF 3 CAKE TINS PANTRY DESIGN,16,2011-06-29 13:11:00,8.5,17992,United Kingdom
505841,M,MANUAL,3,2011-03-30 17:05:00,5.95,,France
505842,22423,REGENCY CAKESTAND 3 TIER,6,2010-06-12 21:49:00,8.5,16246, france 
505842,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,2011-02-27 11:13:00,18.9,15258,Sweden
505842,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2010-01-02 18:10:00,24.5,14466,Sweden
505843,POST,POSTAGE,8,2011-09-08 16:42:00,18.9,13555,Australia
505843,M,MANUAL,6,2010-05-14 18:17:00,1.25,,Sweden
505843,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2010-12-12 18:55:00,18.9,12779,United Kingdom
505844,85099B,JUMBO BAG RED RETROSPOT,10,2011-11-24 14:01:00,39.9,13582,Australia
505844,TEST001,TEST PRODUCT,18,2010-02-26 12:22:00,12.75,12823,United Kingdom
505844,M,MANUAL,5,2010-03-26 19:50:00,2.1,13084,France
505845,M,MANUAL,5,2011-11-11 18:28:00,3.75,,Belgium
505845,47566,PARTY BUNTING,8,2011-05-17 21:30:00,3.75,13450,Germany
505845,84029E,RED WOOLLY HOTTIE WHITE HEART.,8,2010-12-13 13:38:00,12.75,16259,Germany
505846,21730,GLASS STAR FROSTED T-LIGHT HOLDER,18,2011-01-03 12:59:00,2.1,18115,Spain
505846,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,2010-04-14 10:20:00,0.85,15206,Switzerland
505846,22720,SET OF 3 CAKE TINS PANTRY DESIGN,10,2011-01-07 09:43:00,18.9,,Germany
505847,47566,PARTY BUNTING,18,2011-11-14 15:49:00,2.1,14866,Belgium
505847,84406B,CREAM CUPID HEARTS COAT HANGER,17,2010-05-15 12:13:00,39.9,12665,Germany
505847,TEST001,TEST PRODUCT,3,2010-09-02 09:27:00,3.75,12880,Netherlands
505848,POST,postage,17,2010-03-17 11:04:00,39.9,13011,Switzerland
505848,84029E,RED WOOLLY HOTTIE WHITE HEART.,9,2011-02-08 16:23:00,12.75,,Netherlands
505848,71053,WHITE METAL LANTERN,9,2011-06-30 20:31:00,8.5,15529,Switzerland
505849,84879,ASSORTED COLOUR BIRD ORNAMENT,7,2010-11-20 16:52:00,3.75,13057,Netherlands
505849,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2010-05-02 15:31:00,2.1,16855,Netherlands
505849,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2010-12-17 08:12:00,1.25,15627,Belgium
505850,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2010-07-22 11:23:00,8.5,,United Kingdom
505850,47566,PARTY BUNTING,11,2011-09-18 11:54:00,1.25,17075,Belgium
505850,85099B,JUMBO BAG RED RETROSPOT,4,09/09/2010 11:52,0.85,17201,Portugal
505851,47566,PARTY BUNTING,7,2011-10-28 18:11:00,3.75,14721,Germany
505851,DOT,DOTCOM POSTAGE,13,2011-07-20 18:47:00,0.85,13109,France
505851,84879,ASSORTED COLOUR BIRD ORNAMENT,15,2010-02-12 10:08:00,1.25,,Germany
505852,DOT,DOTCOM POSTAGE,16,2010-08-15 17:25:00,18.9,13547,Australia
505852,84879,ASSORTED COLOUR BIRD ORNAMENT,18,2010-12-06 17:03:00,24.5,14411,Portugal
505852,22720,SET OF 3 CAKE TINS PANTRY DESIGN,9,2011-01-06 22:44:00,1.25,13953,Spain
505853,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-03-02 18:49:00,2.1,15476,Switzerland
505853,84029E,RED WOOLLY HOTTIE WHITE HEART.,6,2010-10-26 19:55:00,0.85,,Belgium
505853,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-03-25 17:15:00,5.95,17411,Sweden
505854,22720,SET OF 3 CAKE TINS PANTRY DESIGN,17,2011-05-12 11:16:00,2.1,15486,Sweden
505854,47566,PARTY BUNTING,18,2011-10-30 10:50:00,18.9,13421,France
505854,84029E,RED WOOLLY HOTTIE WHITE HEART.,18,2011-09-16 16:10:00,2.1,14473,Australia
505855,84879,ASSORTED COLOUR BIRD ORNAMENT,12,2010-05-26 09:10:00,18.9,,France
505855,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-05-15 12:51:00,5.95,12809,Netherlands
505855,M,MANUAL,16,2011-07-26 08:22:00,39.9,13614,Netherlands
505856,22720,SET OF 3 CAKE TINS PANTRY DESIGN,8,2010-01-24 13:51:00,0.85,12487,Australia
505856,47566,PARTY BUNTING,3,2010-04-01 21:12:00,18.9,18027,Spain
505856,M,MANUAL,17,2010-04-28 12:26:00,18.9,,Belgium
505857,71053,WHITE METAL LANTERN,14,2011-05-18 19:15:00,0.85,16050,Switzerland
505857,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2010-05-16 09:30:00,39.9,14512,Belgium
505857,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2010-10-14 12:44:00,5.95,17579,United Kingdom
C505858,85099B,JUMBO BAG RED RETROSPOT,11,2010-09-03 10:56:00,39.9,18167,Switzerland
505858,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2011-10-30 15:38:00,24.5,,Switzerland
505858,DOT,DOTCOM POSTAGE,17,2010-11-21 17:40:00,3.75,14055,Belgium
505859,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2010-06-13 15:47:00,5.95,17096,Spain
505859,M,MANUAL,12,2010-11-23 17:20:00,18.9,14523,Germany
505859,DOT,DOTCOM POSTAGE,4,2011-02-26 18:21:00,2.1,14791,Portugal
505860,84029E,RED WOOLLY HOTTIE WHITE HEART.,11,2011-06-15 09:55:00,39.9,,Sweden
505860,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2011-06-30 20:02:00,18.9,13127,Belgium
505860,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2010-03-04 20:02:00,0.0,14222,Belgium
505861,47566,PARTY BUNTING,5,2011-05-27 17:03:00,8.5,13749,France
505861,POST,POSTAGE,6,2010-03-27 09:15:00,5.95,15530,Belgium
505861,POST,POSTAGE,5,2010-01-04 17:00:00,3.75,,Australia
505862,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2010-11-13 11:08:00,1.25,17410,Sweden
505862,22720,SET OF 3 CAKE TINS PANTRY DESIGN,18,2011-04-05 17:25:00,2.1,13914,France
505862,TEST001,TEST PRODUCT,4,2011-06-21 17:41:00,24.5,15057,United Kingdom
505863,85099B,JUMBO BAG RED RETROSPOT,14,2010-11-24 12:10:00,8.5,15771,Germany
505863,84406B,CREAM CUPID HEARTS COAT HANGER,12,2010-09-14 11:47:00,24.5,,Switzerland
505863,TEST001,TEST PRODUCT,8,2011-04-17 19:35:00,24.5,15932,Switzerland
505864,84029E,RED WOOLLY HOTTIE WHITE HEART.,10,2011-08-28 21:53:00,8.5,13134,Spain
505864,85123A,WHITE HANGING HEART T-LIGHT HOLDER,17,2011-09-28 11:24:00,8.5,13563,France
505864,47566,PARTY BUNTING,18,2011-10-11 14:37:00,1.25,18047,France
505865,84029E,RED WOOLLY HOTTIE WHITE HEART.,10,2011-07-06 15:47:00,24.5,,United Kingdom
505865,POST,POSTAGE,3,2010-06-01 08:34:00,3.75,16160,Netherlands
505865,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,2010-08-12 20:18:00,24.5,16585,Netherlands
505866,71053,WHITE METAL LANTERN,14,2011-08-21 22:39:00,39.9,15805,Australia
505866,71053,WHITE METAL LANTERN,1,2010-08-26 13:42:00,8.5,18233,Spain
505866,84029E,RED WOOLLY HOTTIE WHITE HEART.,16,2010-10-18 10:49:00,2.1,,France
505867,22423,REGENCY CAKESTAND 3 TIER,4,2011-11-19 08:02:00,12.75,17637,Switzerland
505867,84029E,RED WOOLLY HOTTIE WHITE HEART.,13,2011-07-19 22:00:00,1.25,13208,Germany
505867,84879,ASSORTED COLOUR BIRD ORNAMENT,14,2011-10-14 08:10:00,1.25,13393,Sweden
505868,84406B,CREAM CUPID HEARTS COAT HANGER,18,2010-12-24 11:25:00,12.75,17678,United Kingdom
505868,DOT,DOTCOM POSTAGE,17,2011-09-20 20:43:00,12.75,,United Kingdom
505868,84879,ASSORTED COLOUR BIRD ORNAMENT,7,2011-03-11 17:29:00,18.9,16780,United Kingdom
505869,POST,POSTAGE,11,2011-09-16 17:01:00,3.75,18138,United Kingdom
505869,84879,ASSORTED COLOUR BIRD ORNAMENT,12,2010-01-01 09:34:00,12.75,17426,Switzerland
505869,71053,WHITE METAL LANTERN,5,2011-05-09 21:35:00,1.25,15949,Germany
505870,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,2011-04-21 13:30:00,8.5,,Netherlands
505870,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2010-11-19 16:44:00,5.95,13461,Netherlands
505870,22423,REGENCY CAKESTAND 3 TIER,2,2011-06-30 16:05:00,3.75,12722,United Kingdom
505871,84879,ASSORTED COLOUR BIRD ORNAMENT,13,2011-01-30 22:03:00,39.9,12974,Netherlands
505871,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,2011-07-30 21:31:00,8.5,15838,Spain
505871,22423,REGENCY CAKESTAND 3 TIER,13,2011-07-23 21:12:00,24.5,,Switzerland
505872,DOT,DOTCOM POSTAGE,2,2010-03-01 10:37:00,8.5,15746,Spain
505872,22423,REGENCY CAKESTAND 3 TIER,9,2011-10-09 11:45:00,0.85,14690,France
505872,22720,SET OF 3 CAKE TINS PANTRY DESIGN,16,2010-10-12 18:14:00,39.9,14380,Sweden
505873,POST,POSTAGE,11,2011-02-14 15:52:00,2.1,12905,Sweden
505873,22720,SET OF 3 CAKE TINS PANTRY DESIGN,14,2011-07-18 18:30:00,2.1,,Germany
505873,47566,PARTY BUNTING,4,2010-12-03 13:49:00,18.9,15751,Sweden
505874,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2010-01-03 17:24:00,1.25,17379,Portugal
505874,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2010-03-23 22:33:00,39.9,16667,Switzerland
505874,47566,PARTY BUNTING,10,2010-07-22 09:13:00,3.75,15378,Germany
505875,71053,WHITE METAL LANTERN,2,2010-09-11 11:22:00,2.1,,Netherlands
505875,DOT,DOTCOM POSTAGE,14,2011-07-26 19:26:00,24.5,16191,France
505875,85123A,WHITE HANGING HEART T-LIGHT HOLDER,17,2011-09-27 19:54:00,39.9,12411,Belgium
505876,POST,POSTAGE,-17,2011-05-10 15:21:00,2.1,14498,France
505876,22423,REGENCY CAKESTAND 3 TIER,5,2010-05-21 08:11:00,39.9,17239,France
505876,85099B,JUMBO BAG RED RETROSPOT,8,2011-06-28 10:24:00,5.95,,Belgium
505877,85099B,JUMBO BAG RED RETROSPOT,13,2011-09-10 10:21:00,8.5,13028,Sweden
505877,22423,REGENCY CAKESTAND 3 TIER,14,2011-01-16 17:46:00,12.75,15351,Portugal
505877,POST,POSTAGE,15,2011-11-06 13:28:00,1.25,13165,Australia
505878,84029E,RED WOOLLY HOTTIE WHITE HEART.,14,2010-12-09 21:37:00,1.25,17365,Germany
505878,84879,ASSORTED COLOUR BIRD ORNAMENT,17,2011-11-04 17:48:00,8.5,,Netherlands
505878,M,MANUAL,14,2010-02-14 15:15:00,12.75,16339,Spain
505879,22423,REGENCY CAKESTAND 3 TIER,15,2011-08-12 19:50:00,8.5,18176,Spain
505879,POST,POSTAGE,3,2011-04-28 17:23:00,24.5,17617,France
505879,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-05-30 10:37:00,3.75,14704,Belgium
505880,85099B,JUMBO BAG RED RETROSPOT,10,2010-11-15 18:08:00,24.5,,Germany
505880,84879,ASSORTED COLOUR BIRD ORNAMENT,10,2010-12-17 16:22:00,39.9,12578,Netherlands
505880,71053,WHITE METAL LANTERN,15,2011-09-12 18:15:00,12.75,13824,France
505881,84406B,CREAM CUPID HEARTS COAT HANGER,3,2011-11-30 14:02:00,39.9,13410,Australia
505881,POST,POSTAGE,17,2010-10-14 12:30:00,8.5,13757,Portugal
505881,71053,WHITE METAL LANTERN,6,2010-01-22 19:56:00,2.1,,Netherlands
505882,22423,REGENCY CAKESTAND 3 TIER,4,2011-07-27 22:12:00,-1.0,15811,Switzerland
505882,21730,GLASS STAR FROSTED T-LIGHT HOLDER,16,2010-10-25 08:07:00,2.1,18243,Netherlands
505882,47566,PARTY BUNTING,5,2010-05-16 16:57:00,8.5,13200,Australia
505883,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2010-07-22 19:19:00,5.95,14561,Spain
505883,85099B,JUMBO BAG RED RETROSPOT,3,2010-10-15 14:46:00,3.75,,Germany
505883,85099B,JUMBO BAG RED RETROSPOT,13,2010-07-24 18:55:00,0.85,13732,Netherlands
505884,22423,REGENCY CAKESTAND 3 TIER,16,2011-09-23 12:51:00,0.85,13793,Netherlands
505884,M,MANUAL,16,2011-06-25 16:53:00,1.25,13047, germany 
505884,22720,SET OF 3 CAKE TINS PANTRY DESIGN,4,2011-08-01 15:01:00,3.75,16986,Switzerland
505885,TEST001,TEST PRODUCT,2,2011-11-18 11:55:00,5.95,,United Kingdom
505885,47566,PARTY BUNTING,15,2011-04-08 12:41:00,2.1,16368,Germany
505885,21730,GLASS STAR FROSTED T-LIGHT HOLDER,16,2010-11-23 14:57:00,5.95,14611,Sweden
505886,84406B,CREAM CUPID HEARTS COAT HANGER,11,2010-12-15 08:09:00,1.25,16475,Portugal
505886,84406B,CREAM CUPID HEARTS COAT HANGER,9,2011-01-24 19:02:00,0.85,16823,Australia
505886,47566,PARTY BUNTING,8,2010-01-09 14:01:00,18.9,,Portugal
505887,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2011-11-08 21:31:00,0.85,15479,Switzerland
505887,TEST001,TEST PRODUCT,17,2011-03-31 16:09:00,24.5,14559,Australia
505887,TEST001,TEST PRODUCT,11,2010-08-04 21:56:00,5.95,17917,Australia
505888,DOT,DOTCOM POSTAGE,15,2010-11-01 22:17:00,18.9,12467,Australia
505888,M,MANUAL,11,2011-10-13 17:09:00,1.25,,Germany
505888,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,2011-08-04 22:02:00,39.9,16919,United Kingdom
505889,47566,PARTY BUNTING,15,2011-01-22 14:49:00,0.85,17351,Sweden
505889,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,2011-02-27 16:19:00,8.5,15987,Australia
505889,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2011-11-02 16:13:00,18.9,13019,Germany
505890,M,MANUAL,3,2011-04-12 22:48:00,12.75,,Switzerland
505890,71053,WHITE METAL LANTERN,9,2011-03-04 21:03:00,8.5,13594,Portugal
505890,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2011-05-12 18:42:00,39.9,13768,Portugal
505891,85099B,JUMBO BAG RED RETROSPOT,15,2011-07-09 15:32:00,1.25,17680,France
505891,M,MANUAL,11,2010-08-24 21:03:00,8.5,15986,United Kingdom
C505891,47566,PARTY BUNTING,4,2010-08-30 10:54:00,39.9,,Portugal
505892,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2010-09-03 10:26:00,8.5,13860,Belgium
505892,M,MANUAL,4,2011-07-14 21:05:00,2.1,13471,Netherlands
505892,22720,SET OF 3 CAKE TINS PANTRY DESIGN,14,2011-06-01 20:22:00,5.95,16934,Netherlands
505893,22423,REGENCY CAKESTAND 3 TIER,7,2011-06-16 22:11:00,0.85,15885,United Kingdom
505893,22423,REGENCY CAKESTAND 3 TIER,2,2011-05-16 18:47:00,3.75,,United Kingdom
505893,47566,PARTY BUNTING,14,2010-07-23 22:37:00,8.5,15882,United Kingdom
505894,22720,SET OF 3 CAKE TINS PANTRY DESIGN,13,2011-10-07 19:09:00,18.9,15774,Portugal
505894,85099B,JUMBO BAG RED RETROSPOT,3,2010-08-06 12:08:00,12.75,13340,Spain
505894,22720,SET OF 3 CAKE TINS PANTRY DESIGN,10,2010-07-16 21:14:00,39.9,14402,Germany
505895,POST,POSTAGE,7,2011-01-05 18:30:00,18.9,,Netherlands
505895,22423,REGENCY CAKESTAND 3 TIER,8,2011-01-27 20:56:00,24.5,18240,Belgium
505895,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2010-06-06 21:02:00,0.85,17710,Sweden
505896,22720,SET OF 3 CAKE TINS PANTRY DESIGN,15,2011-04-25 17:55:00,3.75,12392,Switzerland
505896,84406B,CREAM CUPID HEARTS COAT HANGER,16,2010-12-13 08:11:00,5.95,18224,Spain
505896,22720,SET OF 3 CAKE TINS PANTRY DESIGN,5,2011-11-06 20:53:00,5.95,,Belgium
505897,84406B,CREAM CUPID HEARTS COAT HANGER,9,2010-09-09 21:21:00,8.5,15291,Spain
505897,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,2011-05-31 21:37:00,18.9,14566,Australia
505897,22423,REGENCY CAKESTAND 3 TIER,16,2011-10-19 08:53:00,1.25,17687,Sweden
505898,DOT,DOTCOM POSTAGE,12,2011-04-06 18:12:00,3.75,13062,Belgium
505898,47566,PARTY BUNTING,14,2011-08-19 21:09:00,1.25,,Australia
505898,85099B,JUMBO BAG RED RETROSPOT,6,2011-09-09 12:58:00,24.5,15892,Portugal
505899,TEST001,TEST PRODUCT,17,2010-02-16 08:08:00,5.95,17927,Australia
505899,DOT,DOTCOM POSTAGE,13,2010-06-07 08:46:00,8.5,12580,Spain
505899,47566,PARTY BUNTING,2,2010-11-26 08:23:00,18.9,15402,Sweden
505900,47566,PARTY BUNTING,11,2010-02-28 13:27:00,0.85,,Belgium
505900,M,MANUAL,2,2010-12-21 10:50:00,24.5,17543,Netherlands
505900,84406B,CREAM CUPID HEARTS COAT HANGER,14,2010-08-11 20:20:00,3.75,14766,Australia
505901,22720,SET OF 3 CAKE TINS PANTRY DESIGN,15,2010-09-25 09:43:00,24.5,15667,Switzerland
505901,47566,PARTY BUNTING,12,2010-12-01 20:32:00,3.75,17340,Sweden
505901,M,MANUAL,9,2010-07-31 20:46:00,24.5,,Spain
505902,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,2010-07-03 16:26:00,5.95,17504,France
505902,85099B,JUMBO BAG RED RETROSPOT,14,2010-08-18 16:38:00,39.9,17733,Germany
505902,22423,REGENCY CAKESTAND 3 TIER,11,2010-06-24 08:34:00,24.5,14746,Belgium
505903,22423,REGENCY CAKESTAND 3 TIER,11,2010-06-17 22:04:00,5.95,15795,France
505903,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,2011-04-02 15:15:00,12.75,,Portugal
505903,85099B,JUMBO BAG RED RETROSPOT,17,2011-03-09 21:54:00,8.5,13450,Australia
505904,22720,SET OF 3 CAKE TINS PANTRY DESIGN,14,2010-11-03 09:59:00,12.75,17677,Sweden
505904,85099B,JUMBO BAG RED RETROSPOT,5,2010-04-02 13:59:00,2.1,16136,Switzerland
505904,22423,REGENCY CAKESTAND 3 TIER,2,2010-11-30 22:50:00,2.1,12747,United Kingdom
505905,M,MANUAL,18,2010-08-13 20:20:00,18.9,,Belgium
505905,84029E,RED WOOLLY HOTTIE WHITE HEART.,2,2010-06-02 15:51:00,24.5,12492,Switzerland
505905,22423,REGENCY CAKESTAND 3 TIER,16,2011-10-02 19:36:00,12.75,16971,Netherlands
505906,DOT,DOTCOM POSTAGE,18,2011-07-19 09:23:00,18.9,18192,Spain
505906,M,MANUAL,1,2010-10-09 11:48:00,39.9,15026,Belgium
505906,DOT,DOTCOM POSTAGE,3,2011-05-04 18:26:00,0.85,,Portugal
505907,DOT,DOTCOM POSTAGE,11,2010-08-03 17:50:00,2.1,17019,Belgium
505907,POST,POSTAGE,18,2010-08-04 14:47:00,24.5,16917,Portugal
505907,84879,ASSORTED COLOUR BIRD ORNAMENT,5,2011-05-12 21:27:00,8.5,15924,France
505908,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2011-09-23 22:38:00,39.9,12935,Sweden
505908,POST,POSTAGE,2,2010-05-27 10:46:00,39.9,,Switzerland
505908,47566,PARTY BUNTING,4,2011-07-07 12:11:00,1.25,12429,Belgium
505909,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2011-07-11 19:24:00,3.75,18082,Portugal
505909,71053,WHITE METAL LANTERN,8,2011-01-16 14:41:00,39.9,15026,Spain
505909,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2010-03-22 18:53:00,3.75,16012,Spain
505910,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2011-04-26 20:58:00,0.85,,Portugal
505910,TEST001,TEST PRODUCT,7,2010-10-13 20:56:00,0.0,12896,Switzerland
505910,22720,SET OF 3 CAKE TINS PANTRY DESIGN,11,2010-08-14 13:57:00,1.25,17253,Portugal
505911,DOT,DOTCOM POSTAGE,3,2010-01-22 20:14:00,12.75,16005,Australia
505911,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,2010-05-07 14:56:00,8.5,14302,Switzerland
505911,85099B,JUMBO BAG RED RETROSPOT,11,2010-02-25 11:05:00,8.5,,Sweden
505912,22720,SET OF 3 CAKE TINS PANTRY DESIGN,7,2011-12-02 10:47:00,2.1,13833,Belgium
505912,84029E,RED WOOLLY HOTTIE WHITE HEART.,5,2011-08-21 09:04:00,12.75,12891,Netherlands
505912,POST,POSTAGE,12,2011-09-28 12:36:00,2.1,13620,Spain
505913,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,2011-08-18 15:05:00,12.75,16442,Belgium
505913,TEST001,TEST PRODUCT,6,2011-05-12 10:18:00,39.9,,Germany
505913,84406B,CREAM CUPID HEARTS COAT HANGER,-18,2011-10-26 16:07:00,39.9,16749,France
505914,POST,POSTAGE,12,2011-05-31 22:36:00,8.5,12846,Switzerland
505914,85099B,JUMBO BAG RED RETROSPOT,8,2010-11-03 18:38:00,8.5,13146,Germany
505914,22423,REGENCY CAKESTAND 3 TIER,14,2011-01-17 21:04:00,3.75,13240,Belgium
505915,85099B,JUMBO BAG RED RETROSPOT,13,2011-10-11 13:00:00,8.5,,France
505915,84879,ASSORTED COLOUR BIRD ORNAMENT,12,2010-05-13 14:24:00,24.5,15839,Australia
505915,84406B,CREAM CUPID HEARTS COAT HANGER,9,2010-05-07 12:40:00,39.9,15953,Spain
505916,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2010-01-04 11:54:00,12.75,13104,United Kingdom
505916,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2010-02-02 15:33:00,2.1,16594,Netherlands
505916,22423,REGENCY CAKESTAND 3 TIER,4,2010-01-19 22:57:00,3.75,,France
505917,71053,WHITE METAL LANTERN,10,2011-07-27 17:53:00,18.9,18239,France
505917,22423,REGENCY CAKESTAND 3 TIER,8,2010-08-21 08:42:00,1.25,14527,United Kingdom
505917,22423,REGENCY CAKESTAND 3 TIER,14,2011-02-20 13:50:00,5.95,13524,Portugal
505918,84879,ASSORTED COLOUR BIRD ORNAMENT,11,2011-07-16 13:29:00,1.25,16516,United Kingdom
505918,84406B,cream cupid hearts coat hanger,3,2010-02-15 20:14:00,12.75,,United Kingdom
505918,84029E,RED WOOLLY HOTTIE WHITE HEART.,7,2011-02-14 15:03:00,1.25,18186,Sweden
505919,22423,REGENCY CAKESTAND 3 TIER,18,2010-12-02 12:13:00,39.9,13194,France
505919,M,MANUAL,5,2010-05-28 21:24:00,5.95,12411,Germany
505919,DOT,DOTCOM POSTAGE,2,2010-01-18 14:59:00,2.1,17440,Germany
505920,21730,GLASS STAR FROSTED T-LIGHT HOLDER,14,2011-02-28 09:50:00,1.25,,Germany
505920,85099B,JUMBO BAG RED RETROSPOT,11,2010-05-21 21:26:00,3.75,16419,Netherlands
505920,TEST001,TEST PRODUCT,4,2010-02-16 18:36:00,0.85,18082,Germany
505921,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2010-08-22 19:03:00,24.5,13574,Netherlands
505921,22423,REGENCY CAKESTAND 3 TIER,14,2010-05-04 18:40:00,5.95,17064,Switzerland
505921,71053,WHITE METAL LANTERN,2,2010-11-15 14:39:00,0.85,,Belgium
505922,47566,PARTY BUNTING,5,2011-04-23 08:03:00,12.75,15009,Belgium
505922,71053,WHITE METAL LANTERN,5,2011-10-03 17:51:00,12.75,13473,France
505922,TEST001,TEST PRODUCT,9,2011-06-06 19:11:00,3.75,13438,Australia
505923,22720,SET OF 3 CAKE TINS PANTRY DESIGN,16,2010-01-29 10:33:00,39.9,14157,Netherlands
505923,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2011-05-27 11:34:00,18.9,,Australia
505923,DOT,DOTCOM POSTAGE,17,2010-02-16 18:25:00,18.9,12357,Switzerland
505924,TEST001,TEST PRODUCT,12,2010-08-09 22:55:00,18.9,12708,United Kingdom
505924,84406B,CREAM CUPID HEARTS COAT HANGER,17,2011-08-27 19:50:00,5.95,12555,Switzerland
505924,21730,GLASS STAR FROSTED T-LIGHT HOLDER,13,2010-07-20 16:52:00,3.75,16011,Switzerland
505925,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2010-07-09 19:23:00,3.75,,Netherlands
C505925,71053,WHITE METAL LANTERN,6,2010-06-27 11:22:00,24.5,14931,Germany
